id,name,brand,category,price,description,stock,rating
SPK1767,SoundWave v19742,SoundCo,speaker,384.47,Speaker delivering deep bass.,122,3.8
SPK1768,SoundWave v62290,SoundCo,speaker,238.24,Speaker delivering compact design.,151,3.2
LP1769,Business Mate v37837,TechCo,laptop,1948.83,17 inch laptop featuring lightweight design.,7,4.0
LP1770,Ultra Thin v85799,EconCo,laptop,850.22,17 inch laptop featuring latest processor.,116,4.0
SPK1771,Audio Pro v7177,BassLine,speaker,66.53,Speaker delivering crystal clear sound.,151,0.0
SP1772,Mobile Z v17755,TechCo,smartphone,935.66,Smartphone with long-lasting battery.,180,3.3
SPK1773,SoundWave v58551,SoundCo,speaker,394.67,Speaker delivering deep bass.,97,3.5
TV1774,Infinity TV v87785,ViewTech,smart_tv,796.76,50 inch smart TV with 4K resolution.,124,4.0
TV1775,Ultra TV v51599,CinemaCo,smart_tv,1008.17,65 inch smart TV with smart connectivity.,87,0.0
SPK1776,BoomBox v26444,BassLine,speaker,332.86,Speaker delivering wireless connectivity.,77,4.5
SP1777,Mobile Z v84675,Futura,smartphone,876.55,Smartphone with advanced camera system.,102,3.8
TV1778,Ultra TV v44998,CinemaCo,smart_tv,2870.48,55 inch smart TV with smart connectivity.,170,3.5
SP1779,Fusion Phone v10088,Futura,smartphone,1014.69,Smartphone with 5G connectivity.,129,4.2
TV1780,SmartView TV v87872,UltraVision,smart_tv,512.96,40 inch smart TV with HDR support.,159,4.0
LP1781,Performance Pro v69420,UltraComp,laptop,696.07,13.3 inch laptop featuring high performance graphics.,180,4.5
SPK1782,Bass Boost v67312,AudioMax,speaker,207.29,Speaker delivering crystal clear sound.,22,0.0
LP1783,Performance Pro v71146,EconCo,laptop,809.19,15.6 inch laptop featuring latest processor.,83,3.8
SPK1784,Bass Boost v87239,SoundCo,speaker,481.14,Speaker delivering wireless connectivity.,197,4.0
SPK1785,Bass Boost v77582,BassLine,speaker,302.26,Speaker delivering deep bass.,100,4.5
SPK1786,Audio Pro v95394,BeatBox,speaker,75.5,Speaker delivering wireless connectivity.,142,3.2
SP1787,SmartPhone Y v72286,RivalTech,smartphone,278.25,Smartphone with long-lasting battery.,6,4.0
TV1788,Infinity TV v49835,UltraVision,smart_tv,2235.87,75 inch smart TV with HDR support.,81,3.7
SPK1789,Audio Pro v58232,BeatBox,speaker,409.22,Speaker delivering compact design.,105,3.8
SP1790,SmartPhone Y v73362,RivalTech,smartphone,801.7,Smartphone with 5G connectivity.,29,4.1
SPK1791,BoomBox v5068,BeatBox,speaker,485.37,Speaker delivering crystal clear sound.,58,4.7
TV1792,SmartView TV v67344,Spectra,smart_tv,2336.34,40 inch smart TV with smart connectivity.,66,3.8
TV1793,Vivid TV v93662,ViewTech,smart_tv,955.22,65 inch smart TV with 4K resolution.,161,3.5
SPK1794,BoomBox v93950,BassLine,speaker,248.95,Speaker delivering deep bass.,49,4.8
LP1795,Performance Pro v92576,NextGen,laptop,622.04,14 inch laptop featuring long battery life.,131,3.0
LP1796,Pro Book v21802,EconCo,laptop,1322.08,15.6 inch laptop featuring high performance graphics.,113,4.2
SP1797,SmartPhone X v40603,Futura,smartphone,999.08,Smartphone with vivid display.,141,4.0
TV1798,Vivid TV v83077,UltraVision,smart_tv,2581.28,65 inch smart TV with smart connectivity.,95,4.0
SP1799,SmartPhone X v65431,Futura,smartphone,631.22,Smartphone with 5G connectivity.,105,3.5
SPK1800,ClearSound v32215,BeatBox,speaker,256.59,Speaker delivering crystal clear sound.,73,4.0
TV1801,Vivid TV v13665,ViewTech,smart_tv,1689.39,50 inch smart TV with sleek design.,154,0.0
SP1802,Maxi Phone v37680,RivalTech,smartphone,876.63,Smartphone with 5G connectivity.,180,3.7
SPK1803,ClearSound v73694,SoundCo,speaker,414.03,Speaker delivering crystal clear sound.,96,4.0
LP1804,Performance Pro v19118,EconCo,laptop,1451.32,13.3 inch laptop featuring high performance graphics.,83,3.5
SPK1805,ClearSound v69732,AudioMax,speaker,420.33,Speaker delivering crystal clear sound.,135,0.0
SPK1806,Audio Pro v4889,SoundCo,speaker,311.84,Speaker delivering wireless connectivity.,122,0.0
TV1807,Vivid TV v17014,ViewTech,smart_tv,2623.53,65 inch smart TV with HDR support.,140,3.7
SPK1808,BoomBox v75420,AudioMax,speaker,69.55,Speaker delivering compact design.,182,3.8
SP1809,Fusion Phone v93952,RivalTech,smartphone,1044.33,Smartphone with long-lasting battery.,75,4.0
TV1810,Infinity TV v55801,Spectra,smart_tv,1526.79,75 inch smart TV with 4K resolution.,63,3.8
LP1811,Econo Note v42894,TechCo,laptop,1030.41,13.3 inch laptop featuring lightweight design.,31,4.0
LP1812,Ultra Thin v85629,EconCo,laptop,1975.25,15.6 inch laptop featuring long battery life.,32,4.2
SPK1813,Audio Pro v53236,SoundCo,speaker,222.83,Speaker delivering compact design.,21,0.0
SP1814,Fusion Phone v5748,Futura,smartphone,548.46,Smartphone with long-lasting battery.,145,3.8
SP1815,SmartPhone Y v24499,TechCo,smartphone,273.5,Smartphone with vivid display.,119,5.0
SP1816,Fusion Phone v35372,NextCom,smartphone,869.66,Smartphone with 5G connectivity.,127,4.2
LP1817,Ultra Thin v8324,TechCo,laptop,1154.12,14 inch laptop featuring long battery life.,179,4.0
SP1818,SmartPhone Y v18218,Futura,smartphone,355.03,Smartphone with 5G connectivity.,74,0.0
TV1819,Ultra TV v10492,ViewTech,smart_tv,1787.42,55 inch smart TV with sleek design.,134,3.5
SPK1820,Bass Boost v38527,AudioMax,speaker,140.23,Speaker delivering deep bass.,133,3.0
TV1821,SmartView TV v84196,Spectra,smart_tv,2321.39,55 inch smart TV with 4K resolution.,4,3.5
TV1822,SmartView TV v34320,Spectra,smart_tv,1906.16,55 inch smart TV with sleek design.,19,3.8
LP1823,Ultra Thin v98088,UltraComp,laptop,1044.02,15.6 inch laptop featuring lightweight design.,133,4.0
LP1824,Performance Pro v68778,EconCo,laptop,1906.94,14 inch laptop featuring lightweight design.,148,3.8
SP1825,Mobile Z v31299,NextCom,smartphone,943.8,Smartphone with advanced camera system.,92,3.0
TV1826,Cinema TV v56895,CinemaCo,smart_tv,1065.08,40 inch smart TV with HDR support.,71,0.0
LP1827,Performance Pro v37592,NextGen,laptop,852.89,13.3 inch laptop featuring lightweight design.,78,4.0
TV1828,Cinema TV v10155,Spectra,smart_tv,2238.89,40 inch smart TV with HDR support.,83,4.0
SP1829,Mobile Z v63164,Futura,smartphone,1084.78,Smartphone with advanced camera system.,81,3.5
TV1830,Infinity TV v46792,ViewTech,smart_tv,2892.44,65 inch smart TV with sleek design.,104,4.2
TV1831,Vivid TV v34538,CinemaCo,smart_tv,676.7,65 inch smart TV with HDR support.,143,4.2
SP1832,Fusion Phone v16914,RivalTech,smartphone,275.97,Smartphone with advanced camera system.,172,4.0
LP1833,Pro Book v16532,NextGen,laptop,1406.45,13.3 inch laptop featuring high performance graphics.,167,3.8
TV1834,Ultra TV v87373,CinemaCo,smart_tv,2501.67,50 inch smart TV with sleek design.,125,0.0
TV1835,SmartView TV v17396,ViewTech,smart_tv,1971.63,40 inch smart TV with smart connectivity.,23,4.0
TV1836,Infinity TV v10064,Spectra,smart_tv,1079.94,40 inch smart TV with sleek design.,126,3.8
SPK1837,Bass Boost v61446,AudioMax,speaker,366.0,Speaker delivering crystal clear sound.,89,3.0
TV1838,Ultra TV v85168,UltraVision,smart_tv,1729.29,75 inch smart TV with HDR support.,97,0.0
SP1839,Fusion Phone v73774,Futura,smartphone,827.46,Smartphone with vivid display.,162,4.2
SPK1840,BoomBox v79921,SoundCo,speaker,298.88,Speaker delivering crystal clear sound.,136,4.1
SPK1841,BoomBox v43897,AudioMax,speaker,222.5,Speaker delivering compact design.,123,3.5
SP1842,Fusion Phone v91649,Futura,smartphone,311.56,Smartphone with long-lasting battery.,166,4.0
SPK1843,Bass Boost v11921,SoundCo,speaker,487.74,Speaker delivering deep bass.,70,4.4
SP1844,Maxi Phone v7181,TechCo,smartphone,690.22,Smartphone with vivid display.,92,3.0
TV1845,SmartView TV v59068,Spectra,smart_tv,2699.59,75 inch smart TV with smart connectivity.,116,4.2
TV1846,Infinity TV v48384,CinemaCo,smart_tv,2935.26,75 inch smart TV with smart connectivity.,99,3.2
SPK1847,Audio Pro v78220,SoundCo,speaker,339.88,Speaker delivering crystal clear sound.,33,0.0
SPK1848,Bass Boost v80441,BassLine,speaker,191.42,Speaker delivering deep bass.,54,4.5
SP1849,Mobile Z v33415,RivalTech,smartphone,483.0,Smartphone with vivid display.,28,3.0
SP1850,Mobile Z v70633,TechCo,smartphone,552.99,Smartphone with advanced camera system.,139,3.8
LP1851,Econo Note v85748,NextGen,laptop,1439.15,14 inch laptop featuring lightweight design.,112,3.5
SPK1852,BoomBox v15653,SoundCo,speaker,374.57,Speaker delivering deep bass.,67,3.8
TV1853,Cinema TV v47453,CinemaCo,smart_tv,1792.7,75 inch smart TV with 4K resolution.,189,4.2
SP1854,SmartPhone Y v59797,TechCo,smartphone,235.54,Smartphone with advanced camera system.,143,3.5
LP1855,Performance Pro v70426,EconCo,laptop,1265.35,13.3 inch laptop featuring high performance graphics.,136,0.0
TV1856,Infinity TV v236,ViewTech,smart_tv,1438.51,40 inch smart TV with smart connectivity.,170,3.0
LP1857,Ultra Thin v44448,TechCo,laptop,1011.81,13.3 inch laptop featuring latest processor.,133,4.0
LP1858,Econo Note v83186,NextGen,laptop,1267.4,17 inch laptop featuring long battery life.,167,4.0
SP1859,Mobile Z v19195,Futura,smartphone,671.46,Smartphone with long-lasting battery.,81,4.5
LP1860,Performance Pro v53015,EconCo,laptop,1027.14,13.3 inch laptop featuring latest processor.,169,0.0
LP1861,Business Mate v77072,TechCo,laptop,1899.76,13.3 inch laptop featuring latest processor.,125,4.3
SP1862,SmartPhone X v8371,NextCom,smartphone,1020.82,Smartphone with 5G connectivity.,142,4.5
TV1863,Cinema TV v95090,Spectra,smart_tv,537.49,50 inch smart TV with smart connectivity.,78,4.4
SPK1864,Audio Pro v18819,AudioMax,speaker,287.87,Speaker delivering compact design.,37,3.2
SP1865,Maxi Phone v38045,Futura,smartphone,1151.59,Smartphone with long-lasting battery.,43,0.0
SP1866,SmartPhone Y v84576,NextCom,smartphone,1117.47,Smartphone with long-lasting battery.,52,4.3
LP1867,Performance Pro v23998,TechCo,laptop,326.88,17 inch laptop featuring latest processor.,33,0.0
TV1868,Vivid TV v19291,Spectra,smart_tv,684.66,55 inch smart TV with smart connectivity.,36,4.0
SP1869,Mobile Z v12877,Futura,smartphone,778.21,Smartphone with vivid display.,54,0.0
TV1870,Infinity TV v19499,CinemaCo,smart_tv,2825.51,50 inch smart TV with 4K resolution.,129,3.8
TV1871,Vivid TV v55459,Spectra,smart_tv,2000.93,40 inch smart TV with HDR support.,156,0.0
TV1872,SmartView TV v72283,ViewTech,smart_tv,2279.75,75 inch smart TV with sleek design.,6,3.8
SP1873,Maxi Phone v53156,RivalTech,smartphone,1017.14,Smartphone with long-lasting battery.,18,3.9
SPK1874,BoomBox v36007,BeatBox,speaker,291.59,Speaker delivering compact design.,143,4.2
SP1875,Mobile Z v22275,Futura,smartphone,751.39,Smartphone with 5G connectivity.,151,0.0
LP1876,Ultra Thin v43559,UltraComp,laptop,737.68,15.6 inch laptop featuring latest processor.,163,3.6
TV1877,Cinema TV v45087,CinemaCo,smart_tv,1162.22,75 inch smart TV with smart connectivity.,170,0.0
TV1878,SmartView TV v36017,UltraVision,smart_tv,888.61,40 inch smart TV with HDR support.,116,4.5
SPK1879,SoundWave v28988,SoundCo,speaker,357.1,Speaker delivering wireless connectivity.,159,4.0
SPK1880,ClearSound v27965,SoundCo,speaker,168.86,Speaker delivering deep bass.,194,0.0
LP1881,Pro Book v78491,NextGen,laptop,492.73,17 inch laptop featuring latest processor.,192,3.8
LP1882,Pro Book v36088,UltraComp,laptop,1123.97,17 inch laptop featuring lightweight design.,92,4.1
SPK1883,BoomBox v70309,BassLine,speaker,132.09,Speaker delivering crystal clear sound.,138,4.0
TV1884,Vivid TV v80472,UltraVision,smart_tv,2582.0,65 inch smart TV with sleek design.,125,4.0
SP1885,SmartPhone Y v13355,NextCom,smartphone,646.5,Smartphone with 5G connectivity.,49,4.1
SP1886,SmartPhone Y v65934,NextCom,smartphone,456.27,Smartphone with 5G connectivity.,146,4.5
LP1887,Performance Pro v78155,UltraComp,laptop,393.55,14 inch laptop featuring long battery life.,42,4.1
TV1888,Vivid TV v83917,ViewTech,smart_tv,577.39,55 inch smart TV with smart connectivity.,124,4.2
LP1889,Business Mate v19997,EconCo,laptop,775.95,17 inch laptop featuring lightweight design.,28,4.0
SP1890,SmartPhone Y v56869,NextCom,smartphone,900.74,Smartphone with advanced camera system.,169,3.9
SP1891,SmartPhone Y v31370,NextCom,smartphone,293.7,Smartphone with advanced camera system.,101,4.7
TV1892,SmartView TV v20413,CinemaCo,smart_tv,2971.53,50 inch smart TV with HDR support.,167,3.8
SP1893,SmartPhone Y v79572,Futura,smartphone,893.64,Smartphone with vivid display.,27,4.0
TV1894,Cinema TV v32305,CinemaCo,smart_tv,1869.63,65 inch smart TV with HDR support.,19,0.0
TV1895,SmartView TV v61123,Spectra,smart_tv,2413.85,65 inch smart TV with smart connectivity.,192,4.2
SPK1896,BoomBox v9061,BeatBox,speaker,366.7,Speaker delivering compact design.,85,4.0
SP1897,Maxi Phone v52226,NextCom,smartphone,528.06,Smartphone with long-lasting battery.,139,4.0
LP1898,Econo Note v80428,TechCo,laptop,1427.71,14 inch laptop featuring lightweight design.,192,4.2
TV1899,Vivid TV v16720,ViewTech,smart_tv,1129.46,75 inch smart TV with 4K resolution.,131,4.0
SP1900,SmartPhone Y v24792,NextCom,smartphone,1180.17,Smartphone with vivid display.,133,4.2
SPK1901,ClearSound v74433,BeatBox,speaker,319.76,Speaker delivering wireless connectivity.,177,4.0
SPK1902,ClearSound v2682,AudioMax,speaker,290.28,Speaker delivering compact design.,65,3.8
TV1903,Infinity TV v78877,Spectra,smart_tv,2289.19,50 inch smart TV with sleek design.,166,4.0
LP1904,Ultra Thin v42100,UltraComp,laptop,424.36,15.6 inch laptop featuring lightweight design.,86,4.2
SP1905,SmartPhone X v99182,Futura,smartphone,1086.94,Smartphone with advanced camera system.,138,4.3
LP1906,Performance Pro v53317,NextGen,laptop,1938.92,14 inch laptop featuring lightweight design.,62,3.8
SP1907,Maxi Phone v70745,TechCo,smartphone,1158.23,Smartphone with vivid display.,110,3.2
SP1908,SmartPhone Y v79179,Futura,smartphone,383.68,Smartphone with long-lasting battery.,178,0.0
SPK1909,BoomBox v64445,BassLine,speaker,467.65,Speaker delivering crystal clear sound.,187,4.0
SPK1910,SoundWave v99692,SoundCo,speaker,161.7,Speaker delivering deep bass.,128,3.7
LP1911,Performance Pro v2517,EconCo,laptop,1491.37,13.3 inch laptop featuring high performance graphics.,117,0.0
TV1912,Cinema TV v89202,ViewTech,smart_tv,2097.06,55 inch smart TV with HDR support.,22,4.5
TV1913,Cinema TV v98927,CinemaCo,smart_tv,927.11,65 inch smart TV with sleek design.,49,4.5
TV1914,Cinema TV v58049,CinemaCo,smart_tv,2337.3,75 inch smart TV with smart connectivity.,92,0.0
LP1915,Business Mate v19801,EconCo,laptop,1149.84,13.3 inch laptop featuring high performance graphics.,167,4.3
SPK1916,ClearSound v99819,SoundCo,speaker,340.42,Speaker delivering crystal clear sound.,129,3.5
SP1917,SmartPhone Y v78701,TechCo,smartphone,1169.31,Smartphone with long-lasting battery.,106,3.5
TV1918,SmartView TV v94313,CinemaCo,smart_tv,1425.37,50 inch smart TV with smart connectivity.,50,3.6
TV1919,Cinema TV v16017,CinemaCo,smart_tv,908.94,65 inch smart TV with smart connectivity.,195,4.5
SP1920,Mobile Z v41211,Futura,smartphone,1115.64,Smartphone with vivid display.,75,4.0
TV1921,Vivid TV v1668,Spectra,smart_tv,2977.16,40 inch smart TV with HDR support.,116,0.0
LP1922,Performance Pro v16671,NextGen,laptop,1349.19,17 inch laptop featuring long battery life.,169,3.0
SPK1923,BoomBox v9386,BeatBox,speaker,150.93,Speaker delivering deep bass.,149,0.0
LP1924,Business Mate v85617,NextGen,laptop,1682.82,13.3 inch laptop featuring latest processor.,132,4.0
LP1925,Pro Book v78048,EconCo,laptop,1130.78,15.6 inch laptop featuring latest processor.,7,3.5
SP1926,SmartPhone X v28025,RivalTech,smartphone,309.6,Smartphone with vivid display.,43,3.5
SPK1927,ClearSound v43787,BassLine,speaker,125.99,Speaker delivering compact design.,124,3.8
SP1928,Mobile Z v7390,TechCo,smartphone,494.77,Smartphone with advanced camera system.,93,4.0
LP1929,Pro Book v63576,EconCo,laptop,1245.44,17 inch laptop featuring high performance graphics.,31,3.2
SPK1930,ClearSound v12543,AudioMax,speaker,463.85,Speaker delivering deep bass.,168,3.9
SPK1931,Audio Pro v43775,BassLine,speaker,123.43,Speaker delivering wireless connectivity.,144,4.2
SP1932,Fusion Phone v26927,Futura,smartphone,266.32,Smartphone with 5G connectivity.,162,3.5
LP1933,Ultra Thin v43861,TechCo,laptop,1990.77,14 inch laptop featuring lightweight design.,32,3.8
LP1934,Performance Pro v52746,EconCo,laptop,1759.25,15.6 inch laptop featuring long battery life.,151,4.5
SP1935,Mobile Z v41170,TechCo,smartphone,1112.52,Smartphone with 5G connectivity.,138,3.3
LP1936,Performance Pro v755,TechCo,laptop,1035.88,17 inch laptop featuring long battery life.,54,4.0
LP1937,Business Mate v99686,UltraComp,laptop,1925.68,13.3 inch laptop featuring high performance graphics.,120,3.8
TV1938,SmartView TV v47488,Spectra,smart_tv,1325.99,75 inch smart TV with sleek design.,147,4.0
SP1939,Fusion Phone v88290,NextCom,smartphone,885.61,Smartphone with long-lasting battery.,172,4.0
SP1940,Mobile Z v78352,Futura,smartphone,325.22,Smartphone with advanced camera system.,149,0.0
TV1941,Ultra TV v99275,UltraVision,smart_tv,1485.83,40 inch smart TV with 4K resolution.,63,3.8
SP1942,SmartPhone Y v60741,TechCo,smartphone,776.88,Smartphone with long-lasting battery.,52,4.0
LP1943,Performance Pro v7140,TechCo,laptop,934.72,15.6 inch laptop featuring latest processor.,183,4.5
LP1944,Ultra Thin v71869,UltraComp,laptop,605.23,15.6 inch laptop featuring high performance graphics.,166,3.6
SPK1945,Bass Boost v70141,BassLine,speaker,66.7,Speaker delivering deep bass.,64,0.0
TV1946,Vivid TV v83514,UltraVision,smart_tv,2623.57,75 inch smart TV with smart connectivity.,36,0.0
LP1947,Performance Pro v14674,UltraComp,laptop,340.82,15.6 inch laptop featuring latest processor.,146,4.2
TV1948,SmartView TV v19409,CinemaCo,smart_tv,2700.51,65 inch smart TV with smart connectivity.,53,0.0
TV1949,Infinity TV v12937,CinemaCo,smart_tv,1782.56,55 inch smart TV with smart connectivity.,145,0.0
LP1950,Business Mate v75777,UltraComp,laptop,588.66,13.3 inch laptop featuring long battery life.,22,3.7
SP1951,Mobile Z v96548,TechCo,smartphone,569.61,Smartphone with advanced camera system.,179,4.0
SPK1952,Bass Boost v46523,SoundCo,speaker,398.39,Speaker delivering deep bass.,108,4.0
LP1953,Econo Note v62833,NextGen,laptop,1589.23,14 inch laptop featuring high performance graphics.,143,0.0
SP1954,SmartPhone Y v39458,Futura,smartphone,523.95,Smartphone with 5G connectivity.,86,3.0
SP1955,Mobile Z v93354,TechCo,smartphone,644.39,Smartphone with vivid display.,134,4.1
SP1956,Mobile Z v92402,RivalTech,smartphone,362.46,Smartphone with advanced camera system.,92,4.0
LP1957,Econo Note v17225,NextGen,laptop,1894.73,15.6 inch laptop featuring latest processor.,144,4.0
LP1958,Performance Pro v11635,UltraComp,laptop,1036.02,14 inch laptop featuring latest processor.,36,0.0
SPK1959,Bass Boost v6374,SoundCo,speaker,167.16,Speaker delivering crystal clear sound.,75,3.6
TV1960,Cinema TV v40179,CinemaCo,smart_tv,1571.33,40 inch smart TV with 4K resolution.,69,0.0
